sku_id,state_code,week_index,quantity_actual
SKU_MID_02,OR,2024-W50,232
SKU_MID_02,OR,2024-W51,304
SKU_MID_02,OR,2024-W52,237
SKU_MID_02,OR,2025-W01,230
SKU_MID_02,OR,2025-W02,209
SKU_MID_02,OR,2025-W03,181
SKU_MID_02,OR,2025-W04,174
SKU_MID_02,OR,2025-W05,168
SKU_MID_02,OR,2025-W06,241
SKU_MID_02,OR,2025-W07,223
SKU_MID_02,OR,2025-W08,208
SKU_MID_02,OR,2025-W09,203
SKU_MID_02,OR,2025-W10,170
SKU_MID_02,OR,2025-W11,217
SKU_MID_02,OR,2025-W12,242
SKU_MID_02,OR,2025-W13,291
SKU_MID_02,OR,2025-W14,294
SKU_MID_02,OR,2025-W15,287
SKU_MID_02,OR,2025-W16,426
SKU_MID_02,OR,2025-W17,491
SKU_MID_02,OR,2025-W18,636
SKU_MID_02,OR,2025-W19,689
SKU_MID_02,OR,2025-W20,331
SKU_MID_02,OR,2025-W21,386
SKU_MID_02,OR,2025-W22,467
SKU_MID_02,OR,2025-W23,284
SKU_MID_02,OR,2025-W24,270
SKU_MID_02,OR,2025-W25,314
SKU_MID_02,OR,2025-W26,403
SKU_MID_02,OR,2025-W27,297
SKU_MID_02,OR,2025-W28,331
SKU_MID_02,OR,2025-W29,282
SKU_MID_02,OR,2025-W30,332
SKU_MID_02,OR,2025-W31,273
SKU_MID_02,OR,2025-W32,298
SKU_MID_02,OR,2025-W33,287
SKU_MID_02,OR,2025-W34,428
SKU_MID_02,OR,2025-W35,331
SKU_MID_02,OR,2025-W36,250
SKU_MID_02,OR,2025-W37,324
SKU_MID_02,OR,2025-W38,267
SKU_MID_02,OR,2025-W39,284
SKU_MID_02,OR,2025-W40,258
SKU_MID_02,OR,2025-W41,222
SKU_MID_02,OR,2025-W42,543
SKU_MID_02,OR,2025-W43,796
SKU_MID_02,OR,2025-W44,494
SKU_MID_02,OR,2025-W45,634
SKU_MID_02,OR,2025-W46,223
SKU_MID_02,OR,2025-W47,214
SKU_MID_02,OR,2025-W48,233
SKU_MID_02,OR,2025-W49,219
SKU_MID_02,OR,2025-W50,270
SKU_MID_02,OR,2025-W51,217
SKU_MID_02,OR,2025-W52,241
SKU_UPR_01,MH,2023-W01,190
SKU_UPR_01,MH,2023-W02,229
SKU_UPR_01,MH,2023-W03,298
SKU_UPR_01,MH,2023-W04,264
SKU_UPR_01,MH,2023-W05,326
SKU_UPR_01,MH,2023-W06,185
SKU_UPR_01,MH,2023-W07,260
SKU_UPR_01,MH,2023-W08,251
SKU_UPR_01,MH,2023-W09,244
SKU_UPR_01,MH,2023-W10,334
SKU_UPR_01,MH,2023-W11,278
SKU_UPR_01,MH,2023-W12,434
SKU_UPR_01,MH,2023-W13,426
SKU_UPR_01,MH,2023-W14,613
SKU_UPR_01,MH,2023-W15,597
SKU_UPR_01,MH,2023-W16,460
SKU_UPR_01,MH,2023-W17,1135
SKU_UPR_01,MH,2023-W18,797
SKU_UPR_01,MH,2023-W19,1077
SKU_UPR_01,MH,2023-W20,689
SKU_UPR_01,MH,2023-W21,579
SKU_UPR_01,MH,2023-W22,605
SKU_UPR_01,MH,2023-W23,424
SKU_UPR_01,MH,2023-W24,541
SKU_UPR_01,MH,2023-W25,375
SKU_UPR_01,MH,2023-W26,423
SKU_UPR_01,MH,2023-W27,439
SKU_UPR_01,MH,2023-W28,386
SKU_UPR_01,MH,2023-W29,490
SKU_UPR_01,MH,2023-W30,420
SKU_UPR_01,MH,2023-W31,343
SKU_UPR_01,MH,2023-W32,456
SKU_UPR_01,MH,2023-W33,302
SKU_UPR_01,MH,2023-W34,384
SKU_UPR_01,MH,2023-W35,362
SKU_UPR_01,MH,2023-W36,403
SKU_UPR_01,MH,2023-W37,341
SKU_UPR_01,MH,2023-W38,418
SKU_UPR_01,MH,2023-W39,394
SKU_UPR_01,MH,2023-W40,311
SKU_UPR_01,MH,2023-W41,422
SKU_UPR_01,MH,2023-W42,923
SKU_UPR_01,MH,2023-W43,1029
SKU_UPR_01,MH,2023-W44,694
SKU_UPR_01,MH,2023-W45,852
SKU_UPR_01,MH,2023-W46,291
SKU_UPR_01,MH,2023-W47,231
SKU_UPR_01,MH,2023-W48,225
SKU_UPR_01,MH,2023-W49,251
SKU_UPR_01,MH,2023-W50,327
SKU_UPR_01,MH,2023-W51,328
SKU_UPR_01,MH,2023-W52,327
SKU_UPR_01,MH,2024-W01,218
SKU_UPR_01,MH,2024-W02,267
SKU_UPR_01,MH,2024-W03,318
SKU_UPR_01,MH,2024-W04,231
SKU_UPR_01,MH,2024-W05,283
SKU_UPR_01,MH,2024-W06,209
SKU_UPR_01,MH,2024-W07,249
SKU_UPR_01,MH,2024-W08,321
SKU_UPR_01,MH,2024-W09,307
SKU_UPR_01,MH,2024-W10,304
SKU_UPR_01,MH,2024-W11,306
SKU_UPR_01,MH,2024-W12,492
SKU_UPR_01,MH,2024-W13,531
SKU_UPR_01,MH,2024-W14,458
SKU_UPR_01,MH,2024-W15,500
SKU_UPR_01,MH,2024-W16,566
SKU_UPR_01,MH,2024-W17,866
SKU_UPR_01,MH,2024-W18,846
SKU_UPR_01,MH,2024-W19,848
SKU_UPR_01,MH,2024-W20,552
SKU_UPR_01,MH,2024-W21,624
SKU_UPR_01,MH,2024-W22,461
SKU_UPR_01,MH,2024-W23,444
SKU_UPR_01,MH,2024-W24,415
SKU_UPR_01,MH,2024-W25,431
SKU_UPR_01,MH,2024-W26,455
SKU_UPR_01,MH,2024-W27,408
SKU_UPR_01,MH,2024-W28,511
SKU_UPR_01,MH,2024-W29,479
SKU_UPR_01,MH,2024-W30,494
SKU_UPR_01,MH,2024-W31,468
SKU_UPR_01,MH,2024-W32,452
SKU_UPR_01,MH,2024-W33,412
SKU_UPR_01,MH,2024-W34,494
SKU_UPR_01,MH,2024-W35,358
SKU_UPR_01,MH,2024-W36,350
SKU_UPR_01,MH,2024-W37,446
SKU_UPR_01,MH,2024-W38,442
SKU_UPR_01,MH,2024-W39,473
SKU_UPR_01,MH,2024-W40,368
SKU_UPR_01,MH,2024-W41,333
SKU_UPR_01,MH,2024-W42,1011
SKU_UPR_01,MH,2024-W43,909
SKU_UPR_01,MH,2024-W44,676
SKU_UPR_01,MH,2024-W45,879
SKU_UPR_01,MH,2024-W46,390
SKU_UPR_01,MH,2024-W47,302
SKU_UPR_01,MH,2024-W48,299
SKU_UPR_01,MH,2024-W49,271
SKU_UPR_01,MH,2024-W50,460
SKU_UPR_01,MH,2024-W51,481
SKU_UPR_01,MH,2024-W52,480
SKU_UPR_01,MH,2025-W01,268
SKU_UPR_01,MH,2025-W02,213
SKU_UPR_01,MH,2025-W03,267
SKU_UPR_01,MH,2025-W04,255
SKU_UPR_01,MH,2025-W05,270
SKU_UPR_01,MH,2025-W06,293
SKU_UPR_01,MH,2025-W07,275
SKU_UPR_01,MH,2025-W08,315
SKU_UPR_01,MH,2025-W09,304
SKU_UPR_01,MH,2025-W10,309
SKU_UPR_01,MH,2025-W11,354
SKU_UPR_01,MH,2025-W12,503
SKU_UPR_01,MH,2025-W13,552
SKU_UPR_01,MH,2025-W14,593
SKU_UPR_01,MH,2025-W15,595
SKU_UPR_01,MH,2025-W16,624
SKU_UPR_01,MH,2025-W17,763
SKU_UPR_01,MH,2025-W18,1023
SKU_UPR_01,MH,2025-W19,1127
SKU_UPR_01,MH,2025-W20,545
SKU_UPR_01,MH,2025-W21,584
SKU_UPR_01,MH,2025-W22,708
SKU_UPR_01,MH,2025-W23,529
SKU_UPR_01,MH,2025-W24,529
SKU_UPR_01,MH,2025-W25,529
SKU_UPR_01,MH,2025-W26,432
SKU_UPR_01,MH,2025-W27,473
SKU_UPR_01,MH,2025-W28,469
SKU_UPR_01,MH,2025-W29,295
SKU_UPR_01,MH,2025-W30,415
SKU_UPR_01,MH,2025-W31,436
SKU_UPR_01,MH,2025-W32,439
SKU_UPR_01,MH,2025-W33,443
SKU_UPR_01,MH,2025-W34,478
SKU_UPR_01,MH,2025-W35,381
SKU_UPR_01,MH,2025-W36,426
SKU_UPR_01,MH,2025-W37,395
SKU_UPR_01,MH,2025-W38,380
SKU_UPR_01,MH,2025-W39,416
SKU_UPR_01,MH,2025-W40,359
SKU_UPR_01,MH,2025-W41,295
SKU_UPR_01,MH,2025-W42,782
SKU_UPR_01,MH,2025-W43,881
SKU_UPR_01,MH,2025-W44,1122
SKU_UPR_01,MH,2025-W45,1235
SKU_UPR_01,MH,2025-W46,330
SKU_UPR_01,MH,2025-W47,304
SKU_UPR_01,MH,2025-W48,348
SKU_UPR_01,MH,2025-W49,269
SKU_UPR_01,MH,2025-W50,416
SKU_UPR_01,MH,2025-W51,427
SKU_UPR_01,MH,2025-W52,403
SKU_UPR_01,DL,2023-W01,239
SKU_UPR_01,DL,2023-W02,228
SKU_UPR_01,DL,2023-W03,323
SKU_UPR_01,DL,2023-W04,231
SKU_UPR_01,DL,2023-W05,311
SKU_UPR_01,DL,2023-W06,238
SKU_UPR_01,DL,2023-W07,209
SKU_UPR_01,DL,2023-W08,205
SKU_UPR_01,DL,2023-W09,249
SKU_UPR_01,DL,2023-W10,261
SKU_UPR_01,DL,2023-W11,239
SKU_UPR_01,DL,2023-W12,551
SKU_UPR_01,DL,2023-W13,353
SKU_UPR_01,DL,2023-W14,435
SKU_UPR_01,DL,2023-W15,554
SKU_UPR_01,DL,2023-W16,456
SKU_UPR_01,DL,2023-W17,794
SKU_UPR_01,DL,2023-W18,717
SKU_UPR_01,DL,2023-W19,668
SKU_UPR_01,DL,2023-W20,588
SKU_UPR_01,DL,2023-W21,686
SKU_UPR_01,DL,2023-W22,507
SKU_UPR_01,DL,2023-W23,327
SKU_UPR_01,DL,2023-W24,360
SKU_UPR_01,DL,2023-W25,321
SKU_UPR_01,DL,2023-W26,337
SKU_UPR_01,DL,2023-W27,468
SKU_UPR_01,DL,2023-W28,488
SKU_UPR_01,DL,2023-W29,340
SKU_UPR_01,DL,2023-W30,426
SKU_UPR_01,DL,2023-W31,345
SKU_UPR_01,DL,2023-W32,389
SKU_UPR_01,DL,2023-W33,337
SKU_UPR_01,DL,2023-W34,350
SKU_UPR_01,DL,2023-W35,379
SKU_UPR_01,DL,2023-W36,321
SKU_UPR_01,DL,2023-W37,313
SKU_UPR_01,DL,2023-W38,339
SKU_UPR_01,DL,2023-W39,357
SKU_UPR_01,DL,2023-W40,226
SKU_UPR_01,DL,2023-W41,249
SKU_UPR_01,DL,2023-W42,825
SKU_UPR_01,DL,2023-W43,695
SKU_UPR_01,DL,2023-W44,669
SKU_UPR_01,DL,2023-W45,750
SKU_UPR_01,DL,2023-W46,269
SKU_UPR_01,DL,2023-W47,276
SKU_UPR_01,DL,2023-W48,191
SKU_UPR_01,DL,2023-W49,197
SKU_UPR_01,DL,2023-W50,363
SKU_UPR_01,DL,2023-W51,342
SKU_UPR_01,DL,2023-W52,314
SKU_UPR_01,DL,2024-W01,240
SKU_UPR_01,DL,2024-W02,263
SKU_UPR_01,DL,2024-W03,207
SKU_UPR_01,DL,2024-W04,206
SKU_UPR_01,DL,2024-W05,229
SKU_UPR_01,DL,2024-W06,278
SKU_UPR_01,DL,2024-W07,219
SKU_UPR_01,DL,2024-W08,267
SKU_UPR_01,DL,2024-W09,263
SKU_UPR_01,DL,2024-W10,235
SKU_UPR_01,DL,2024-W11,318
SKU_UPR_01,DL,2024-W12,420
SKU_UPR_01,DL,2024-W13,407
SKU_UPR_01,DL,2024-W14,429
SKU_UPR_01,DL,2024-W15,429
SKU_UPR_01,DL,2024-W16,558
SKU_UPR_01,DL,2024-W17,887
SKU_UPR_01,DL,2024-W18,811
SKU_UPR_01,DL,2024-W19,941
SKU_UPR_01,DL,2024-W20,538
SKU_UPR_01,DL,2024-W21,510
SKU_UPR_01,DL,2024-W22,580
SKU_UPR_01,DL,2024-W23,333
SKU_UPR_01,DL,2024-W24,482
SKU_UPR_01,DL,2024-W25,320
SKU_UPR_01,DL,2024-W26,441
SKU_UPR_01,DL,2024-W27,420
SKU_UPR_01,DL,2024-W28,361
SKU_UPR_01,DL,2024-W29,379
SKU_UPR_01,DL,2024-W30,449
SKU_UPR_01,DL,2024-W31,386
SKU_UPR_01,DL,2024-W32,392
SKU_UPR_01,DL,2024-W33,391
SKU_UPR_01,DL,2024-W34,343
SKU_UPR_01,DL,2024-W35,353
SKU_UPR_01,DL,2024-W36,457
SKU_UPR_01,DL,2024-W37,377
SKU_UPR_01,DL,2024-W38,456
SKU_UPR_01,DL,2024-W39,336
SKU_UPR_01,DL,2024-W40,316
SKU_UPR_01,DL,2024-W41,299
SKU_UPR_01,DL,2024-W42,894
SKU_UPR_01,DL,2024-W43,699
SKU_UPR_01,DL,2024-W44,841
SKU_UPR_01,DL,2024-W45,720
SKU_UPR_01,DL,2024-W46,338
SKU_UPR_01,DL,2024-W47,236
SKU_UPR_01,DL,2024-W48,183
SKU_UPR_01,DL,2024-W49,280
SKU_UPR_01,DL,2024-W50,369
SKU_UPR_01,DL,2024-W51,357
SKU_UPR_01,DL,2024-W52,396
SKU_UPR_01,DL,2025-W01,242
SKU_UPR_01,DL,2025-W02,268
SKU_UPR_01,DL,2025-W03,239
SKU_UPR_01,DL,2025-W04,228
SKU_UPR_01,DL,2025-W05,227
SKU_UPR_01,DL,2025-W06,281
SKU_UPR_01,DL,2025-W07,288
SKU_UPR_01,DL,2025-W08,218
SKU_UPR_01,DL,2025-W09,284
SKU_UPR_01,DL,2025-W10,318
SKU_UPR_01,DL,2025-W11,298
SKU_UPR_01,DL,2025-W12,437
SKU_UPR_01,DL,2025-W13,564
SKU_UPR_01,DL,2025-W14,531
SKU_UPR_01,DL,2025-W15,560
SKU_UPR_01,DL,2025-W16,581
SKU_UPR_01,DL,2025-W17,963
SKU_UPR_01,DL,2025-W18,947
SKU_UPR_01,DL,2025-W19,965
SKU_UPR_01,DL,2025-W20,622
SKU_UPR_01,DL,2025-W21,622
SKU_UPR_01,DL,2025-W22,650
SKU_UPR_01,DL,2025-W23,505
SKU_UPR_01,DL,2025-W24,476
SKU_UPR_01,DL,2025-W25,373
SKU_UPR_01,DL,2025-W26,399
SKU_UPR_01,DL,2025-W27,479
SKU_UPR_01,DL,2025-W28,468
SKU_UPR_01,DL,2025-W29,367
SKU_UPR_01,DL,2025-W30,377
SKU_UPR_01,DL,2025-W31,505
SKU_UPR_01,DL,2025-W32,388
SKU_UPR_01,DL,2025-W33,331
SKU_UPR_01,DL,2025-W34,483
SKU_UPR_01,DL,2025-W35,500
SKU_UPR_01,DL,2025-W36,426
SKU_UPR_01,DL,2025-W37,356
SKU_UPR_01,DL,2025-W38,342
SKU_UPR_01,DL,2025-W39,380
SKU_UPR_01,DL,2025-W40,352
SKU_UPR_01,DL,2025-W41,245
SKU_UPR_01,DL,2025-W42,917
SKU_UPR_01,DL,2025-W43,743
SKU_UPR_01,DL,2025-W44,806
SKU_UPR_01,DL,2025-W45,777
SKU_UPR_01,DL,2025-W46,343
SKU_UPR_01,DL,2025-W47,231
SKU_UPR_01,DL,2025-W48,277
SKU_UPR_01,DL,2025-W49,263
SKU_UPR_01,DL,2025-W50,378
SKU_UPR_01,DL,2025-W51,277
SKU_UPR_01,DL,2025-W52,386
SKU_UPR_01,KA,2023-W01,217
SKU_UPR_01,KA,2023-W02,164
SKU_UPR_01,KA,2023-W03,194
SKU_UPR_01,KA,2023-W04,240
SKU_UPR_01,KA,2023-W05,245
SKU_UPR_01,KA,2023-W06,193
SKU_UPR_01,KA,2023-W07,149
SKU_UPR_01,KA,2023-W08,262
SKU_UPR_01,KA,2023-W09,212
SKU_UPR_01,KA,2023-W10,235
SKU_UPR_01,KA,2023-W11,193
SKU_UPR_01,KA,2023-W12,404
SKU_UPR_01,KA,2023-W13,301
SKU_UPR_01,KA,2023-W14,412
SKU_UPR_01,KA,2023-W15,448
SKU_UPR_01,KA,2023-W16,454
SKU_UPR_01,KA,2023-W17,718
SKU_UPR_01,KA,2023-W18,776
SKU_UPR_01,KA,2023-W19,699
SKU_UPR_01,KA,2023-W20,428
SKU_UPR_01,KA,2023-W21,388
SKU_UPR_01,KA,2023-W22,426
SKU_UPR_01,KA,2023-W23,339
SKU_UPR_01,KA,2023-W24,289
SKU_UPR_01,KA,2023-W25,410
SKU_UPR_01,KA,2023-W26,372
SKU_UPR_01,KA,2023-W27,306
SKU_UPR_01,KA,2023-W28,320
SKU_UPR_01,KA,2023-W29,271
SKU_UPR_01,KA,2023-W30,323
SKU_UPR_01,KA,2023-W31,349
SKU_UPR_01,KA,2023-W32,288
SKU_UPR_01,KA,2023-W33,345
SKU_UPR_01,KA,2023-W34,312
SKU_UPR_01,KA,2023-W35,290
SKU_UPR_01,KA,2023-W36,311
SKU_UPR_01,KA,2023-W37,293
SKU_UPR_01,KA,2023-W38,290
SKU_UPR_01,KA,2023-W39,292
SKU_UPR_01,KA,2023-W40,292
SKU_UPR_01,KA,2023-W41,241
SKU_UPR_01,KA,2023-W42,621
SKU_UPR_01,KA,2023-W43,560
SKU_UPR_01,KA,2023-W44,594
SKU_UPR_01,KA,2023-W45,643
SKU_UPR_01,KA,2023-W46,286
SKU_UPR_01,KA,2023-W47,212
SKU_UPR_01,KA,2023-W48,195
SKU_UPR_01,KA,2023-W49,237
SKU_UPR_01,KA,2023-W50,362
SKU_UPR_01,KA,2023-W51,279
SKU_UPR_01,KA,2023-W52,248
SKU_UPR_01,KA,2024-W01,218
SKU_UPR_01,KA,2024-W02,199
SKU_UPR_01,KA,2024-W03,152
SKU_UPR_01,KA,2024-W04,194
SKU_UPR_01,KA,2024-W05,201
SKU_UPR_01,KA,2024-W06,209
SKU_UPR_01,KA,2024-W07,317
SKU_UPR_01,KA,2024-W08,239
SKU_UPR_01,KA,2024-W09,237
SKU_UPR_01,KA,2024-W10,237
SKU_UPR_01,KA,2024-W11,233
SKU_UPR_01,KA,2024-W12,505
SKU_UPR_01,KA,2024-W13,421
SKU_UPR_01,KA,2024-W14,461
SKU_UPR_01,KA,2024-W15,477
SKU_UPR_01,KA,2024-W16,477
SKU_UPR_01,KA,2024-W17,849
SKU_UPR_01,KA,2024-W18,667
SKU_UPR_01,KA,2024-W19,936
SKU_UPR_01,KA,2024-W20,406
SKU_UPR_01,KA,2024-W21,545
SKU_UPR_01,KA,2024-W22,550
SKU_UPR_01,KA,2024-W23,388
SKU_UPR_01,KA,2024-W24,330
SKU_UPR_01,KA,2024-W25,370
SKU_UPR_01,KA,2024-W26,325
SKU_UPR_01,KA,2024-W27,434
SKU_UPR_01,KA,2024-W28,373
SKU_UPR_01,KA,2024-W29,367
SKU_UPR_01,KA,2024-W30,364
SKU_UPR_01,KA,2024-W31,324
SKU_UPR_01,KA,2024-W32,322
SKU_UPR_01,KA,2024-W33,332
SKU_UPR_01,KA,2024-W34,318
SKU_UPR_01,KA,2024-W35,287
SKU_UPR_01,KA,2024-W36,322
SKU_UPR_01,KA,2024-W37,338
SKU_UPR_01,KA,2024-W38,330
SKU_UPR_01,KA,2024-W39,344
SKU_UPR_01,KA,2024-W40,323
SKU_UPR_01,KA,2024-W41,302
SKU_UPR_01,KA,2024-W42,1125
SKU_UPR_01,KA,2024-W43,874
SKU_UPR_01,KA,2024-W44,606
SKU_UPR_01,KA,2024-W45,564
SKU_UPR_01,KA,2024-W46,218
SKU_UPR_01,KA,2024-W47,177
SKU_UPR_01,KA,2024-W48,295
SKU_UPR_01,KA,2024-W49,230
SKU_UPR_01,KA,2024-W50,306
SKU_UPR_01,KA,2024-W51,246
SKU_UPR_01,KA,2024-W52,276
SKU_UPR_01,KA,2025-W01,214
SKU_UPR_01,KA,2025-W02,238
SKU_UPR_01,KA,2025-W03,190
SKU_UPR_01,KA,2025-W04,220
SKU_UPR_01,KA,2025-W05,243
SKU_UPR_01,KA,2025-W06,254
SKU_UPR_01,KA,2025-W07,205
SKU_UPR_01,KA,2025-W08,236
SKU_UPR_01,KA,2025-W09,235
SKU_UPR_01,KA,2025-W10,269
SKU_UPR_01,KA,2025-W11,219
SKU_UPR_01,KA,2025-W12,481
SKU_UPR_01,KA,2025-W13,392
SKU_UPR_01,KA,2025-W14,335
SKU_UPR_01,KA,2025-W15,435
SKU_UPR_01,KA,2025-W16,605
SKU_UPR_01,KA,2025-W17,805
SKU_UPR_01,KA,2025-W18,942
SKU_UPR_01,KA,2025-W19,908
SKU_UPR_01,KA,2025-W20,421
SKU_UPR_01,KA,2025-W21,537
SKU_UPR_01,KA,2025-W22,619
SKU_UPR_01,KA,2025-W23,331
SKU_UPR_01,KA,2025-W24,328
SKU_UPR_01,KA,2025-W25,331
SKU_UPR_01,KA,2025-W26,398
SKU_UPR_01,KA,2025-W27,293
SKU_UPR_01,KA,2025-W28,414
SKU_UPR_01,KA,2025-W29,398
SKU_UPR_01,KA,2025-W30,409
SKU_UPR_01,KA,2025-W31,331
SKU_UPR_01,KA,2025-W32,405
SKU_UPR_01,KA,2025-W33,376
SKU_UPR_01,KA,2025-W34,401
SKU_UPR_01,KA,2025-W35,376
SKU_UPR_01,KA,2025-W36,315
SKU_UPR_01,KA,2025-W37,312
SKU_UPR_01,KA,2025-W38,384
SKU_UPR_01,KA,2025-W39,262
SKU_UPR_01,KA,2025-W40,340
SKU_UPR_01,KA,2025-W41,363
SKU_UPR_01,KA,2025-W42,573
SKU_UPR_01,KA,2025-W43,554
SKU_UPR_01,KA,2025-W44,713
SKU_UPR_01,KA,2025-W45,612
SKU_UPR_01,KA,2025-W46,244
SKU_UPR_01,KA,2025-W47,310
SKU_UPR_01,KA,2025-W48,249
SKU_UPR_01,KA,2025-W49,246
SKU_UPR_01,KA,2025-W50,323
SKU_UPR_01,KA,2025-W51,373
SKU_UPR_01,KA,2025-W52,334
SKU_UPR_01,TN,2023-W01,204
SKU_UPR_01,TN,2023-W02,222
SKU_UPR_01,TN,2023-W03,188
SKU_UPR_01,TN,2023-W04,206
SKU_UPR_01,TN,2023-W05,141
SKU_UPR_01,TN,2023-W06,159
SKU_UPR_01,TN,2023-W07,168
SKU_UPR_01,TN,2023-W08,191
SKU_UPR_01,TN,2023-W09,196
SKU_UPR_01,TN,2023-W10,203
SKU_UPR_01,TN,2023-W11,210
SKU_UPR_01,TN,2023-W12,319
SKU_UPR_01,TN,2023-W13,349
SKU_UPR_01,TN,2023-W14,420
SKU_UPR_01,TN,2023-W15,407
SKU_UPR_01,TN,2023-W16,338
SKU_UPR_01,TN,2023-W17,581
SKU_UPR_01,TN,2023-W18,626
SKU_UPR_01,TN,2023-W19,868
SKU_UPR_01,TN,2023-W20,508
SKU_UPR_01,TN,2023-W21,413
SKU_UPR_01,TN,2023-W22,444
SKU_UPR_01,TN,2023-W23,298
SKU_UPR_01,TN,2023-W24,309
SKU_UPR_01,TN,2023-W25,317
SKU_UPR_01,TN,2023-W26,270
SKU_UPR_01,TN,2023-W27,376
SKU_UPR_01,TN,2023-W28,299
SKU_UPR_01,TN,2023-W29,357
SKU_UPR_01,TN,2023-W30,312
SKU_UPR_01,TN,2023-W31,315
SKU_UPR_01,TN,2023-W32,330
SKU_UPR_01,TN,2023-W33,323
SKU_UPR_01,TN,2023-W34,267
SKU_UPR_01,TN,2023-W35,245
SKU_UPR_01,TN,2023-W36,281
SKU_UPR_01,TN,2023-W37,269
SKU_UPR_01,TN,2023-W38,270
SKU_UPR_01,TN,2023-W39,345
SKU_UPR_01,TN,2023-W40,258
SKU_UPR_01,TN,2023-W41,294
SKU_UPR_01,TN,2023-W42,702
SKU_UPR_01,TN,2023-W43,729
SKU_UPR_01,TN,2023-W44,583
SKU_UPR_01,TN,2023-W45,529
SKU_UPR_01,TN,2023-W46,252
SKU_UPR_01,TN,2023-W47,218
SKU_UPR_01,TN,2023-W48,238
SKU_UPR_01,TN,2023-W49,185
SKU_UPR_01,TN,2023-W50,263
SKU_UPR_01,TN,2023-W51,358
SKU_UPR_01,TN,2023-W52,241
SKU_UPR_01,TN,2024-W01,187
SKU_UPR_01,TN,2024-W02,154
SKU_UPR_01,TN,2024-W03,185
SKU_UPR_01,TN,2024-W04,214
SKU_UPR_01,TN,2024-W05,205
SKU_UPR_01,TN,2024-W06,208
SKU_UPR_01,TN,2024-W07,216
SKU_UPR_01,TN,2024-W08,266
SKU_UPR_01,TN,2024-W09,276
SKU_UPR_01,TN,2024-W10,253
SKU_UPR_01,TN,2024-W11,235
SKU_UPR_01,TN,2024-W12,299
SKU_UPR_01,TN,2024-W13,313
SKU_UPR_01,TN,2024-W14,480
SKU_UPR_01,TN,2024-W15,391
SKU_UPR_01,TN,2024-W16,383
SKU_UPR_01,TN,2024-W17,591
SKU_UPR_01,TN,2024-W18,755
SKU_UPR_01,TN,2024-W19,772
SKU_UPR_01,TN,2024-W20,559
SKU_UPR_01,TN,2024-W21,476
SKU_UPR_01,TN,2024-W22,506
SKU_UPR_01,TN,2024-W23,285
SKU_UPR_01,TN,2024-W24,351
SKU_UPR_01,TN,2024-W25,307
SKU_UPR_01,TN,2024-W26,276
SKU_UPR_01,TN,2024-W27,371
SKU_UPR_01,TN,2024-W28,332
SKU_UPR_01,TN,2024-W29,276
SKU_UPR_01,TN,2024-W30,342
SKU_UPR_01,TN,2024-W31,359
SKU_UPR_01,TN,2024-W32,288
SKU_UPR_01,TN,2024-W33,273
SKU_UPR_01,TN,2024-W34,315
SKU_UPR_01,TN,2024-W35,282
SKU_UPR_01,TN,2024-W36,333
SKU_UPR_01,TN,2024-W37,264
SKU_UPR_01,TN,2024-W38,267
SKU_UPR_01,TN,2024-W39,300
SKU_UPR_01,TN,2024-W40,230
SKU_UPR_01,TN,2024-W41,289
SKU_UPR_01,TN,2024-W42,615
SKU_UPR_01,TN,2024-W43,652
SKU_UPR_01,TN,2024-W44,549
SKU_UPR_01,TN,2024-W45,635
SKU_UPR_01,TN,2024-W46,250
SKU_UPR_01,TN,2024-W47,172
SKU_UPR_01,TN,2024-W48,206
SKU_UPR_01,TN,2024-W49,205
SKU_UPR_01,TN,2024-W50,343
SKU_UPR_01,TN,2024-W51,223
SKU_UPR_01,TN,2024-W52,241
SKU_UPR_01,TN,2025-W01,166
SKU_UPR_01,TN,2025-W02,198
SKU_UPR_01,TN,2025-W03,167
SKU_UPR_01,TN,2025-W04,235
SKU_UPR_01,TN,2025-W05,216
SKU_UPR_01,TN,2025-W06,232
SKU_UPR_01,TN,2025-W07,228
SKU_UPR_01,TN,2025-W08,221
SKU_UPR_01,TN,2025-W09,249
SKU_UPR_01,TN,2025-W10,201
SKU_UPR_01,TN,2025-W11,271
SKU_UPR_01,TN,2025-W12,513
SKU_UPR_01,TN,2025-W13,341
SKU_UPR_01,TN,2025-W14,363
SKU_UPR_01,TN,2025-W15,406
SKU_UPR_01,TN,2025-W16,373
SKU_UPR_01,TN,2025-W17,797
SKU_UPR_01,TN,2025-W18,711
SKU_UPR_01,TN,2025-W19,932
SKU_UPR_01,TN,2025-W20,616
SKU_UPR_01,TN,2025-W21,398
SKU_UPR_01,TN,2025-W22,505
SKU_UPR_01,TN,2025-W23,417
SKU_UPR_01,TN,2025-W24,362
SKU_UPR_01,TN,2025-W25,348
SKU_UPR_01,TN,2025-W26,317
SKU_UPR_01,TN,2025-W27,300
SKU_UPR_01,TN,2025-W28,333
SKU_UPR_01,TN,2025-W29,280
SKU_UPR_01,TN,2025-W30,307
SKU_UPR_01,TN,2025-W31,261
SKU_UPR_01,TN,2025-W32,325
SKU_UPR_01,TN,2025-W33,298
SKU_UPR_01,TN,2025-W34,217
SKU_UPR_01,TN,2025-W35,298
SKU_UPR_01,TN,2025-W36,400
SKU_UPR_01,TN,2025-W37,326
SKU_UPR_01,TN,2025-W38,299
SKU_UPR_01,TN,2025-W39,300
SKU_UPR_01,TN,2025-W40,367
